toplam_maliyet,siparis_maliyeti_toplam,elde_tutma_toplam,stoksuz_ceza_toplam,servis_seviyesi,ortalama_stok,stoksuz_gun_sayisi,toplam_talep,karsilanan_talep,parca_no,kullanilan_r,kullanilan_Q,senaryo
583.2227,360.0,182.0977,41.125,0.9932,7.2645,0.6,3.3171,3.2874,Part-1304,7,10,mevcut
5114.7414,1680.0,2916.8184,517.9229,0.9961,4.6149,0.1,2.9485,2.9333,Part-1305,6,1,mevcut
185.5879,150.0,35.5198,0.0682,0.9997,21.5832,0.1,2.58,2.5791,Part-1306,5,28,mevcut
189.5377,100.0,78.6656,10.8721,0.9961,5.8683,0.1,2.9485,2.9333,Part-1307,4,8,mevcut
247.539,110.0,137.539,0.0,1.0,5.7007,0.0,2.9485,2.9485,Part-1308,4,6,mevcut
1532.4064,310.0,1222.4064,0.0,1.0,4.294,0.0,2.9485,2.9485,Part-1309,4,2,mevcut
651.7435,285.0,366.7435,0.0,1.0,62.8385,0.0,41.648,41.648,Part-1310,46,60,mevcut
6273.6347,980.0,1252.7617,4040.873,0.9771,64.5734,2.0,188.1463,182.7248,Part-1311,92,50,mevcut
648.9185,300.0,289.6301,59.2884,0.9878,7.8758,1.5,4.0542,3.9922,Part-1312,7,7,mevcut
11015.2431,1420.0,9595.2431,0.0,1.0,32.4927,0.0,52.705,52.705,Part-1313,33,9,mevcut
301.4196,165.0,135.4283,0.9913,0.9997,5.2499,0.1,2.58,2.5791,Part-1314,4,7,mevcut
291.6519,105.0,186.6519,0.0,1.0,1.9955,0.0,2.2114,2.2114,Part-1315,2,2,mevcut
2672.5349,930.0,1392.1799,350.355,0.9918,73.6386,0.7,49.3879,48.8574,Part-1316,84,47,mevcut
1494.3866,630.0,864.3866,0.0,1.0,4.6088,0.0,2.2114,2.2114,Part-1317,4,3,mevcut
418.4918,200.0,218.4918,0.0,1.0,11.9026,0.0,11.7941,11.7941,Part-1318,11,14,mevcut
3471.5122,860.0,2611.5122,0.0,1.0,229.1834,0.0,492.0366,492.0366,Part-1319,212,113,mevcut
644.9815,450.0,194.9815,0.0,1.0,3.6062,0.0,1.8428,1.8428,Part-1320,4,2,mevcut
390.3253,172.5,188.2818,29.5435,0.9982,1.1098,0.3,1.8428,1.8389,Part-1321,1,1,mevcut
2566.2725,430.0,2136.2725,0.0,1.0,2.9085,0.0,1.8428,1.8428,Part-1322,3,1,mevcut
160.3321,65.0,95.3321,0.0,1.0,3.564,0.0,1.8428,1.8428,Part-1323,3,4,mevcut
258.764,200.0,58.764,0.0,1.0,8.5907,0.0,1.8428,1.8428,Part-1324,3,10,mevcut
882.8244,322.5,560.3244,0.0,1.0,2.9085,0.0,1.8428,1.8428,Part-1325,3,1,mevcut
380.1258,165.0,193.392,21.7339,0.9961,10.1032,0.1,5.8971,5.8666,Part-1326,9,7,mevcut
14427.4543,1522.5,12478.5187,426.4356,0.9992,19.1452,0.1,18.4283,18.408,Part-1327,28,2,mevcut
14268.7671,502.5,4104.1459,9662.1212,0.9858,148.2957,0.5,452.5999,446.9277,Part-1328,146,63,mevcut
256.9952,150.0,106.9952,0.0,1.0,3.4281,0.0,1.4743,1.4743,Part-1329,2,4,mevcut
335.6426,150.0,185.6426,0.0,1.0,25.1373,0.0,17.6912,17.6912,Part-1330,9,30,mevcut
16386.3316,757.5,3903.2306,11725.6009,0.9819,431.0648,0.3,1286.0072,1253.3653,Part-1331,686,160,mevcut
260.7344,200.0,58.3359,2.3985,0.9945,38.0216,0.1,6.2656,6.2207,Part-1332,11,50,mevcut
668.6192,320.0,328.9141,19.705,0.9978,10.663,0.1,7.3713,7.3503,Part-1333,11,6,mevcut
323.8547,100.0,50.0671,173.7876,0.8205,4.3225,20.0,1.1057,0.9184,Part-1334,2,6,mevcut
220.731,75.0,35.1258,110.6052,0.8205,3.5447,20.0,1.1057,0.9184,Part-1335,2,5,mevcut
2627.6244,400.0,597.5479,1630.0765,0.865,2.9716,14.0,1.1057,0.9674,Part-1336,2,2,mevcut
1635.2632,470.0,1165.2632,0.0,1.0,49.7356,0.0,65.9734,65.9734,Part-1337,60,22,mevcut
610.0195,195.0,415.0195,0.0,1.0,66.4046,0.0,61.5506,61.5506,Part-1338,32,66,mevcut
705.3353,200.0,80.2174,425.1179,0.8205,2.7447,20.0,1.1057,0.9184,Part-1339,2,2,mevcut
69.4348,50.0,14.6737,4.7611,0.9909,8.6614,0.7,3.6857,3.6416,Part-1340,6,12,mevcut
265.5587,200.0,44.9409,20.6178,0.9389,9.5503,7.0,1.4743,1.3824,Part-1341,1,11,mevcut
475.1307,255.0,220.1307,0.0,1.0,6.765,0.0,7.3713,7.3713,Part-1342,6,9,mevcut
4258.5674,650.0,3608.5674,0.0,1.0,141.9442,0.0,428.1355,428.1355,Part-1343,195,74,mevcut
918.3233,157.5,229.8264,530.9969,0.8205,1.315,20.0,0.7371,0.6123,Part-1344,1,1,mevcut
296.9427,150.0,63.1804,83.7624,0.865,3.9662,14.0,0.7371,0.6449,Part-1345,1,5,mevcut
898.252,280.0,618.252,0.0,1.0,21.9729,0.0,29.1168,29.1168,Part-1346,24,16,mevcut
899.6197,320.0,579.6197,0.0,1.0,46.2264,0.0,50.8622,50.8622,Part-1347,49,29,mevcut
224.4893,100.0,33.2555,91.2339,0.8205,1.4297,20.0,0.3686,0.3061,Part-1348,1,1,mevcut
433.1647,200.0,81.5592,151.6055,0.8205,2.2186,20.0,0.3686,0.3061,Part-1349,1,3,mevcut
258.1081,120.0,136.578,1.5302,0.9997,7.3553,0.1,5.1599,5.1582,Part-1350,7,5,mevcut
313.7697,300.0,11.9292,1.8405,0.8205,38.6594,20.0,0.7371,0.6123,Part-1351,1,50,mevcut
28967.8549,3120.0,25847.8549,0.0,1.0,45.7914,0.0,58.2335,58.2335,Part-1352,61,9,mevcut
2930.9035,1000.0,582.3579,1348.5456,0.8205,1.4297,20.0,0.3686,0.3061,Part-1353,1,1,mevcut
455.196,300.0,128.7154,26.4806,0.9389,5.2363,7.0,0.7371,0.6912,Part-1354,1,6,mevcut
2456.8365,1050.0,1106.6267,300.2099,0.9926,40.45,0.7,30.591,30.2953,Part-1355,38,37,mevcut
713.9532,300.0,179.4807,234.4725,0.9389,0.7737,7.0,0.3686,0.3456,Part-1356,0,1,mevcut
400.1081,150.0,120.0142,130.0939,0.8205,1.4297,20.0,0.3686,0.3061,Part-1357,1,1,mevcut
664.7685,110.0,86.4492,468.3193,0.865,1.4329,14.0,0.7371,0.6449,Part-1358,1,2,mevcut
223.8082,55.0,39.8912,128.917,0.8205,1.3261,20.0,0.7371,0.6123,Part-1359,1,2,mevcut
1971.1978,150.0,241.109,1580.0888,0.8205,0.663,20.0,0.3686,0.3061,Part-1360,0,1,mevcut
789.9191,150.0,117.3882,522.5309,0.8205,0.663,20.0,0.3686,0.3061,Part-1361,0,1,mevcut
329.9502,300.0,21.2107,8.7395,0.8205,10.6594,20.0,0.7371,0.6123,Part-1362,1,14,mevcut
865.9394,500.0,329.0496,36.8897,0.9961,6.646,0.1,2.9485,2.9333,Part-1363,5,9,mevcut
5126.2109,700.0,2623.7142,1802.4968,0.9945,9.3313,0.1,18.7969,18.6622,Part-1364,13,4,mevcut
274.327,150.0,6.4008,117.9262,0.808,0.5284,10.2,0.7653,0.6169,Part-1365,0,1,mevcut
2337.915,100.0,277.5476,1960.3674,0.8205,0.663,20.0,0.3686,0.3061,Part-1366,0,1,mevcut
3264.2804,300.0,1002.4127,1961.8677,0.8205,1.4297,20.0,0.3686,0.3061,Part-1367,1,1,mevcut
2155.285,150.0,141.0251,1864.2599,0.808,0.5284,10.2,0.7653,0.6169,Part-1368,0,1,mevcut
5995.4051,300.0,386.9308,5308.4743,0.808,0.5284,10.2,0.7653,0.6169,Part-1369,0,1,mevcut
514.0204,300.0,19.2059,194.8145,0.808,0.5284,10.2,0.7653,0.6169,Part-1370,0,1,mevcut
658.1382,202.5,455.6382,0.0,1.0,20.8548,0.0,15.1112,15.1112,Part-1371,21,14,mevcut
422.1535,100.0,24.1721,297.9814,0.808,0.5284,10.2,0.7653,0.6169,Part-1372,0,1,mevcut
29923.2078,2280.0,22330.45,5312.7579,0.9977,57.4852,0.1,63.762,63.5697,Part-1373,80,11,mevcut
2689.7538,645.0,2044.7538,0.0,1.0,110.3296,0.0,125.6812,125.6812,Part-1374,100,50,mevcut
666.3499,315.0,351.3499,0.0,1.0,17.6028,0.0,18.7969,18.7969,Part-1375,11,16,mevcut
514.4655,500.0,13.5371,0.9284,0.8205,28.663,20.0,0.3686,0.3061,Part-1376,0,37,mevcut
156.0905,100.0,46.1101,9.9804,0.9932,27.238,0.6,9.9513,9.8623,Part-1377,9,37,mevcut
752505.713,8070.0,225452.9522,518982.7608,0.9914,38239.2156,0.7,152593.286,150893.4866,Part-1378,70520,2910,mevcut
450398359.3409,43150.0,2924869.1783,447430340.1626,0.7206,5940.8817,25.9,67301.1206,48009.8587,Part-1379,22908,347,mevcut
1508343.8952,10155.0,345500.8861,1152688.0091,0.9812,11025.4343,1.1,51646.4292,50383.9704,Part-1380,22773,765,mevcut
423694645.5905,11760.0,4531617.7146,419151267.8759,0.7243,7153.839,5.8,41786.9878,28522.9129,Part-1381,16438,128,mevcut
104174.9304,1860.0,29721.2674,72593.663,0.9892,4749.6489,0.2,11744.0096,11543.4469,Part-1382,7384,552,mevcut
1574385.0797,2977.5,79415.7212,1491991.8585,0.951,10233.2311,2.8,78432.0597,74047.2015,Part-1383,14717,1618,mevcut
1763056.687,4460.0,51257.003,1707339.6839,0.9336,5792.8739,4.1,44083.5481,40581.6002,Part-1384,13534,898,mevcut
72125388.7619,9000.0,420558.0355,71695830.7264,0.7257,671.3357,11.4,10696.7821,7407.0756,Part-1385,3928,67,mevcut
355378.1685,2900.0,22034.7252,330443.4433,0.9518,1149.3865,3.2,7267.4943,6832.7232,Part-1386,2563,259,mevcut
290915.3453,4980.0,72413.7881,213521.5572,0.9791,2541.0257,0.9,7826.5235,7586.7598,Part-1387,4019,505,mevcut
231143.7175,1965.0,24380.8438,204797.8737,0.9695,1314.4324,2.7,6007.7825,5787.1118,Part-1388,1899,188,mevcut
82089262.9058,5085.0,1292862.8544,80791315.0513,0.757,10282.6407,10.8,78363.7643,57121.6186,Part-1389,18935,397,mevcut
554962.473,2460.0,33124.1458,519378.3272,0.9477,1090.6454,3.5,7170.6409,6713.7152,Part-1390,2239,189,mevcut
32625049.4598,18000.0,717490.0958,31889559.364,0.8526,1172.3998,2.5,7094.9092,5826.9341,Part-1391,4445,64,mevcut
17368.0854,4050.0,9872.9335,3445.152,0.9931,565.1549,0.6,506.4107,501.8157,Part-1392,760,145,mevcut
15299.8458,2010.0,7107.6224,6182.2233,0.9922,239.5489,0.2,468.8169,463.03,Part-1393,316,89,mevcut
98266.8338,4980.0,69376.8682,23909.9656,0.9973,2827.834,0.2,8461.9939,8432.6554,Part-1394,4705,401,mevcut
321522.1433,2075.0,45968.9193,273478.224,0.9738,2077.4498,1.0,7092.8727,6825.3338,Part-1395,3648,178,mevcut
1036780.1358,3620.0,107946.1882,925213.9476,0.9649,5219.3302,2.0,23997.5108,22965.2631,Part-1396,9424,596,mevcut
123691.1678,4800.0,38817.4232,80073.7446,0.9868,2211.657,0.2,7011.9904,6875.3202,Part-1397,3592,492,mevcut
29594.3452,2580.0,27014.3452,0.0,1.0,1418.4907,0.0,1842.465,1842.465,Part-1398,1788,163,mevcut
51205594.0184,6750.0,408431.0355,50790412.9829,0.7882,942.2127,4.2,7550.4576,5684.1661,Part-1399,4394,60,mevcut
344444721.2713,9000.0,5567745.2951,338867975.9762,0.7183,11072.2994,6.4,65061.607,44085.9015,Part-1400,35532,197,mevcut
10454.1568,595.0,3862.0641,5997.0927,0.9864,1960.2965,0.2,4709.5454,4608.4311,Part-1401,2790,444,mevcut
20130.543,2430.0,17700.543,0.0,1.0,765.902,0.0,1367.7511,1367.7511,Part-1402,1020,121,mevcut
7365.3344,2040.0,5325.3344,0.0,1.0,492.3051,0.0,759.616,759.616,Part-1403,647,170,mevcut
1879.9587,305.0,1574.9587,0.0,1.0,850.4753,0.0,945.005,945.005,Part-1404,985,282,mevcut
2673619.4838,5730.0,146789.8005,2521099.6833,0.9435,5626.2551,4.5,38779.3498,36473.2058,Part-1405,10243,754,mevcut
410612.6545,2370.0,16990.7404,391251.9141,0.9594,505.5801,4.0,6439.978,6163.3576,Part-1406,799,172,mevcut
180743.7661,9850.0,170893.7661,0.0,1.0,5029.4148,0.0,4234.8315,4234.8315,Part-1407,6450,463,mevcut
942234.5563,1845.0,32961.22,907428.3363,0.9423,3774.8853,2.5,22845.8222,21239.4984,Part-1408,8268,628,mevcut
5262.9196,915.0,4347.9196,0.0,1.0,207.8583,0.0,270.8965,270.8965,Part-1409,266,72,mevcut
139383.2279,4420.0,103501.6214,31461.6065,0.9946,322.2409,0.1,272.3708,270.4242,Part-1410,561,17,mevcut
58742.3484,6090.0,52652.3484,0.0,1.0,137.5464,0.0,147.4267,147.4267,Part-1411,181,14,mevcut
82729.8227,2497.5,32997.1568,47235.1659,0.9942,305.8825,0.2,681.8484,675.6145,Part-1412,496,27,mevcut
146802.6789,2500.0,30284.835,114017.8439,0.9836,1306.0403,0.9,5054.4913,4950.8236,Part-1413,2175,192,mevcut
4491303.7851,6525.0,214787.064,4269991.7211,0.9308,1922.998,1.4,7974.6779,7243.8178,Part-1414,4373,88,mevcut
1240.6842,460.0,632.7406,147.9436,0.9939,766.5601,0.1,533.6846,529.4235,Part-1415,727,571,mevcut
40324.0496,1980.0,38344.0496,0.0,1.0,781.1197,0.0,932.4738,932.4738,Part-1416,1114,83,mevcut
2443595.6517,6442.5,190538.9758,2246614.1758,0.958,402.6986,0.9,1368.4882,1288.2437,Part-1417,953,17,mevcut
5331.383,1340.0,3991.383,0.0,1.0,781.311,0.0,829.2751,829.2751,Part-1418,989,225,mevcut
59732.455,2720.0,14603.7776,42408.6775,0.9876,1380.804,1.5,5215.9273,5134.5459,Part-1419,2438,463,mevcut
96029.6359,1170.0,11713.241,83146.3948,0.9518,393.4428,3.0,1682.514,1577.7587,Part-1420,654,138,mevcut
1026.835,330.0,491.2416,205.5935,0.9961,33.253,0.1,32.4339,32.2661,Part-1421,38,21,mevcut
22402.387,1995.0,20407.387,0.0,1.0,503.4705,0.0,1107.1744,1107.1744,Part-1422,557,101,mevcut
103990.0078,5205.0,69957.6846,28827.3231,0.9976,735.397,0.2,1463.2098,1457.7645,Part-1423,1155,56,mevcut
2655.7768,525.0,821.7656,1309.0112,0.9856,1506.2475,1.8,3706.3127,3630.5597,Part-1424,1710,1278,mevcut
3325.95,490.0,2835.95,0.0,1.0,2347.3631,0.0,3594.6311,3594.6311,Part-1425,2838,1075,mevcut
31283.3251,2190.0,14907.4109,14185.9142,0.9916,497.1694,0.5,1099.4345,1085.5575,Part-1426,704,205,mevcut
19149.8909,2280.0,16869.8909,0.0,1.0,658.9286,0.0,504.1993,504.1993,Part-1427,1019,44,mevcut
11136167.789,7360.0,241752.761,10887055.028,0.9285,385.1452,6.3,4228.16,3906.316,Part-1428,1137,48,mevcut
391.7821,180.0,211.7821,0.0,1.0,6.2795,0.0,5.1599,5.1599,Part-1429,6,7,mevcut
68341.7225,3960.0,44238.2875,20143.435,0.9964,4912.0906,0.5,9698.833,9652.0975,Part-1430,7382,1064,mevcut
72884.581,4740.0,51465.9706,16678.6104,0.9971,139.8978,0.1,141.8982,141.3516,Part-1431,211,13,mevcut
6765.1109,1160.0,5605.1109,0.0,1.0,149.6903,0.0,194.6032,194.6032,Part-1432,148,51,mevcut
37840.2963,1160.0,18121.4876,18558.8088,0.9945,676.5897,0.2,1477.2154,1464.4777,Part-1433,1045,82,mevcut
26250116.3329,13125.0,726752.8966,25510238.4363,0.9122,1744.507,3.2,11448.4684,10229.8868,Part-1434,4579,106,mevcut
21359.252,1747.5,19611.752,0.0,1.0,811.1883,0.0,1066.2635,1066.2635,Part-1435,1164,73,mevcut
26837470.3813,38400.0,1216546.9347,25582523.4467,0.9095,2052.5786,2.5,9436.4135,8336.8281,Part-1436,4090,104,mevcut
90457.2629,4230.0,86227.2629,0.0,1.0,3896.9,0.0,6473.8743,6473.8743,Part-1437,5109,293,mevcut
15393.2144,1290.0,7388.1781,6715.0364,0.993,769.0869,0.7,1296.6177,1284.7346,Part-1438,1107,247,mevcut
168919.156,6390.0,162529.156,0.0,1.0,524.5837,0.0,905.937,905.937,Part-1439,950,22,mevcut
10247.2769,1035.0,6791.7905,2420.4864,0.9976,339.8055,0.4,740.6741,737.8621,Part-1440,457,125,mevcut
45353.3159,1840.0,7570.7276,35942.5883,0.9823,1117.4741,1.6,7291.0598,7152.6647,Part-1441,2250,853,mevcut
22569.467,2745.0,19824.467,0.0,1.0,922.1724,0.0,831.8551,831.8551,Part-1442,1277,93,mevcut
6402.526,1110.0,5292.526,0.0,1.0,250.9699,0.0,180.5977,180.5977,Part-1443,320,62,mevcut
277924.0646,3320.0,61226.769,213377.2956,0.9875,1775.3726,1.1,7081.6909,6966.4677,Part-1444,3038,204,mevcut
926317.3748,6100.0,114496.0008,805721.374,0.9795,3906.9514,2.1,21802.5773,21239.9188,Part-1445,7725,673,mevcut
110633.1619,4560.0,20451.0576,85622.1043,0.9769,874.5695,0.8,3484.337,3372.4215,Part-1446,1560,258,mevcut
2997.2106,415.0,1970.7161,611.4945,0.9943,99.5462,0.1,66.342,65.8488,Part-1447,132,23,mevcut
6534593.9705,6502.5,336182.5276,6191908.9428,0.9112,1076.0182,3.5,7506.1464,6704.8807,Part-1448,3244,75,mevcut
14930.9074,1230.0,5470.093,8230.8144,0.9967,764.2387,0.3,3728.1206,3712.9927,Part-1449,1107,504,mevcut
5259.2923,470.0,1068.8335,3720.4588,0.9748,669.6952,1.9,2585.1277,2499.4621,Part-1451,973,650,mevcut
169465.7863,5235.0,163125.0949,1105.6913,0.9999,265.0972,0.1,424.9574,424.9166,Part-1452,487,11,mevcut
33759.3437,2580.0,30398.8321,780.5116,0.9996,639.4581,0.1,1134.0798,1133.55,Part-1453,959,99,mevcut
58957.9674,2250.0,56707.9674,0.0,1.0,4568.8543,0.0,5473.9528,5473.9528,Part-1454,5880,393,mevcut
59922.1449,1620.0,9640.5757,48661.5693,0.9802,257.8541,0.7,778.4129,755.3358,Part-1455,410,90,mevcut
31345.5784,3050.0,5566.956,22728.6224,0.9852,331.6033,0.7,793.8927,776.6873,Part-1456,466,179,mevcut
27978.7747,2040.0,25938.7747,0.0,1.0,2726.0521,0.0,5861.3164,5861.3164,Part-1457,3415,675,mevcut
722.1199,340.0,285.8828,96.2371,0.9949,292.1857,0.1,284.5335,282.6114,Part-1458,269,416,mevcut
21372.8977,1402.5,14467.6837,5502.714,0.9929,602.8094,0.7,516.362,511.578,Part-1459,888,68,mevcut
216287.1031,8600.0,144883.8629,62803.2402,0.9931,384.3172,0.2,606.6608,601.5952,Part-1460,1114,17,mevcut
598762.0895,3180.0,142084.3764,453497.7131,0.9776,221.1373,0.4,576.8069,557.3627,Part-1461,350,14,mevcut
86594.9068,7500.0,75900.9457,3193.961,0.9995,6523.1015,0.2,11887.3821,11878.8764,Part-1462,9288,1054,mevcut
567515.9216,3945.0,33713.9531,529856.9685,0.9592,817.1042,3.6,6968.2037,6657.326,Part-1463,2002,250,mevcut
6385.0399,400.0,1398.0346,4587.0053,0.9868,304.8958,0.2,713.1766,698.3386,Part-1464,424,108,mevcut
81116.6821,1600.0,23195.5624,56321.1197,0.9877,620.7048,0.7,1647.1246,1618.0009,Part-1465,835,112,mevcut
1667.0106,330.0,1337.0106,0.0,1.0,172.8361,0.0,227.7742,227.7742,Part-1466,170,108,mevcut
1184121.937,9270.0,254491.8144,920360.1226,0.9702,383.6458,0.4,1121.5485,1071.9346,Part-1467,687,19,mevcut
12325.2167,832.5,11492.7167,0.0,1.0,651.5462,0.0,1116.3886,1116.3886,Part-1468,813,135,mevcut
344996.628,3255.0,106279.3921,235462.2358,0.986,277.0277,0.2,722.3908,707.1731,Part-1469,559,15,mevcut
13286.5301,1090.0,8616.0552,3580.4749,0.9917,586.1091,0.7,605.9237,599.3389,Part-1470,819,120,mevcut
2531990.5228,5390.0,187184.936,2339415.5868,0.9425,568.2462,2.7,3750.561,3487.954,Part-1471,1055,58,mevcut
23311.0759,1060.0,4687.3161,17563.7598,0.9749,161.4161,3.4,454.3717,438.687,Part-1472,215,90,mevcut
1307.5184,340.0,967.5184,0.0,1.0,78.8083,0.0,103.9358,103.9358,Part-1473,89,51,mevcut
829775.2229,5170.0,369036.2361,455568.9868,0.9919,1363.8092,0.1,2899.1457,2862.2245,Part-1474,1956,62,mevcut
142603.9016,3060.0,67133.1485,72410.7532,0.9921,1497.4239,0.3,3833.4623,3796.7341,Part-1475,1676,168,mevcut
27072.7429,1420.0,17701.5142,7951.2287,0.9943,703.5658,0.1,1178.6763,1169.8034,Part-1476,1136,69,mevcut
27023.2835,1650.0,15690.0028,9683.2807,0.9963,2541.6556,0.4,5217.0618,5186.2017,Part-1477,3573,607,mevcut
13245.8395,735.0,6858.2948,5652.5447,0.994,218.5413,0.4,488.3509,483.7062,Part-1478,311,62,mevcut
13561.8256,1090.0,12471.8256,0.0,1.0,545.9836,0.0,731.9735,731.9735,Part-1479,732,101,mevcut
2830.7012,500.0,2330.7012,0.0,1.0,179.8321,0.0,182.8091,182.8091,Part-1480,218,68,mevcut
16209.0861,970.0,7451.2702,7787.8159,0.9957,617.433,0.5,1409.7677,1400.2834,Part-1481,772,163,mevcut
386108.4164,4950.0,20968.6857,360189.7306,0.9457,1569.4788,3.3,10876.1199,10161.9112,Part-1482,3154,1087,mevcut
100499.5786,1520.0,13226.318,85753.2606,0.9656,251.9237,2.4,763.9247,733.1576,Part-1483,334,47,mevcut
73706224.5961,9000.0,292928.903,73404295.6931,0.7196,1323.119,14.5,25265.8774,17486.3313,Part-1484,10900,160,mevcut
31683.2379,2497.5,29185.7379,0.0,1.0,701.8815,0.0,960.4848,960.4848,Part-1485,1064,47,mevcut
24275.7865,1910.0,22365.7865,0.0,1.0,91.2137,0.0,123.1013,123.1013,Part-1486,129,10,mevcut
83807.4415,2445.0,40803.0866,40559.3549,0.9899,1706.7116,0.3,4369.7269,4301.6994,Part-1487,2869,170,mevcut
104578.452,1492.5,19162.8726,83923.0794,0.9859,662.4595,0.2,1811.8739,1771.6501,Part-1488,1034,102,mevcut
113123.5871,2760.0,18102.5018,92261.0853,0.9712,680.9145,1.1,2153.8166,2063.1289,Part-1489,1046,267,mevcut
82038.3395,3150.0,78480.828,407.5115,1.0,133.5202,0.1,212.663,212.6503,Part-1490,254,6,mevcut
151775.8769,4080.0,46147.8451,101548.0318,0.9884,208.2056,0.3,525.2076,515.9639,Part-1491,336,33,mevcut
85778.5991,1912.5,28317.8937,55548.2054,0.9785,383.7626,1.4,1099.0659,1064.2386,Part-1492,606,45,mevcut
91277.7859,805.0,10921.7523,79551.0336,0.9503,1571.7336,2.1,4996.6589,4690.4932,Part-1493,2347,276,mevcut
32248.2784,2440.0,20787.3035,9020.9749,0.9972,659.3044,0.5,1369.9625,1364.0093,Part-1494,822,124,mevcut
94045.7401,7220.0,68110.6411,18715.099,0.9945,1632.3757,0.1,1531.0261,1519.9803,Part-1495,2677,104,mevcut
1326100.391,4030.0,179875.3035,1142195.0875,0.9731,804.1697,1.0,2306.4905,2220.108,Part-1496,1156,53,mevcut
3328803.5929,4450.0,409660.3903,2914693.2025,0.9598,556.146,0.8,1760.2746,1657.0324,Part-1497,1287,19,mevcut
223758.4184,1680.0,9791.4288,212286.9896,0.9496,772.421,4.3,5656.3272,5311.1844,Part-1498,1706,326,mevcut
203214.0346,2722.5,25171.5172,175320.0174,0.9649,749.8792,2.9,5390.9399,5158.0215,Part-1499,1859,157,mevcut
9706.4765,1140.0,2214.6974,6351.7791,0.9867,493.4709,1.1,1057.7865,1037.5237,Part-1500,596,389,mevcut
786.1132,255.0,531.1132,0.0,1.0,16.6081,0.0,15.1112,15.1112,Part-1501,11,16,mevcut
5397.9666,1700.0,3697.9666,0.0,1.0,132.5823,0.0,230.7228,230.7228,Part-1502,148,101,mevcut
129029.7768,5750.0,123279.7768,0.0,1.0,849.0167,0.0,739.7134,739.7134,Part-1503,1556,34,mevcut
1483870.9888,5595.0,55820.3218,1422455.667,0.9181,100.5592,3.5,534.3009,482.3806,Part-1504,208,14,mevcut
4371.7347,600.0,3771.7347,0.0,1.0,13.7211,0.0,12.5313,12.5313,Part-1505,16,3,mevcut
310.9157,200.0,110.9157,0.0,1.0,7.234,0.0,2.9485,2.9485,Part-1506,4,9,mevcut
434203.1036,1435.0,17383.103,415385.0006,0.9471,537.9458,3.6,4138.3983,3889.4964,Part-1507,692,112,mevcut
26920.4443,2385.0,24535.4443,0.0,1.0,852.2549,0.0,821.9038,821.9038,Part-1508,1199,107,mevcut
10861.9432,1040.0,6203.1723,3618.771,0.9939,728.1085,0.1,987.7588,979.8486,Part-1509,1031,171,mevcut
49818.9734,3105.0,46713.9734,0.0,1.0,157.5639,0.0,197.1832,197.1832,Part-1510,225,16,mevcut
966622.3308,6510.0,189043.3988,771068.932,0.982,1000.3589,0.3,3058.5278,2974.9647,Part-1511,1862,88,mevcut
2773266.4746,8540.0,184007.9036,2580718.571,0.9521,463.8071,4.5,3743.4709,3546.4985,Part-1512,1042,74,mevcut
52266.6459,615.0,4769.8214,46881.8245,0.938,944.3855,3.0,3784.2493,3548.8752,Part-1513,976,411,mevcut
9303.2115,1125.0,8178.2115,0.0,1.0,1848.3624,0.0,2164.5923,2164.5923,Part-1514,2451,527,mevcut
10225408.0371,8870.0,141553.9832,10074984.0539,0.8682,485.5624,5.1,4931.3841,4155.5223,Part-1515,2232,46,mevcut
27342348.0826,9000.0,138374.3966,27194973.686,0.7316,258.7756,15.8,5719.9939,4047.1797,Part-1516,2551,39,mevcut
123384.9193,3760.0,48069.5754,71555.3439,0.9848,1097.2534,0.3,3601.5332,3520.0518,Part-1517,1853,99,mevcut
52989.6662,3100.0,13830.9356,36058.7306,0.9885,495.2228,0.5,1059.2607,1041.0427,Part-1518,677,232,mevcut
36132.7226,3120.0,33012.7226,0.0,1.0,1687.6561,0.0,2014.9542,2014.9542,Part-1519,2258,333,mevcut
151373.6767,1650.0,18976.3609,130747.3159,0.9615,967.2581,1.7,3067.3694,2915.9521,Part-1520,1438,168,mevcut
17214.6436,1860.0,9896.9909,5457.6527,0.9953,1177.1322,0.1,2080.5591,2067.6327,Part-1521,1612,524,mevcut
3567.7525,1260.0,2307.7525,0.0,1.0,151.8758,0.0,211.5573,211.5573,Part-1522,143,78,mevcut
9716.2771,472.5,3239.5122,6004.2649,0.9892,288.2421,0.4,688.8512,677.1209,Part-1523,392,130,mevcut
6294.9438,615.0,1865.9771,3813.9666,0.9886,304.9196,0.5,620.6663,609.5391,Part-1524,367,177,mevcut
580158.6077,20820.0,559338.6077,0.0,1.0,1865.2854,0.0,2877.7689,2877.7689,Part-1525,3366,66,mevcut
75392.6147,2595.0,24732.7419,48064.8728,0.9901,1332.5113,0.3,3638.4635,3584.4945,Part-1526,2141,258,mevcut
234089.2441,2520.0,23693.1976,207876.0465,0.9797,705.1097,0.9,3478.4721,3388.2716,Part-1527,1288,128,mevcut
57128.4805,2100.0,11693.3938,43335.0867,0.9803,1907.8796,1.3,5822.7579,5651.2017,Part-1528,3174,518,mevcut
255067.351,2085.0,43779.5378,209202.8132,0.9678,1632.6858,1.3,4919.997,4704.4351,Part-1529,2531,165,mevcut
1653382.918,2880.0,86035.4376,1564467.4805,0.934,2334.6477,5.1,16207.2636,15062.2408,Part-1530,4219,307,mevcut
444.8634,200.0,85.9232,158.9402,0.8205,3.5447,20.0,1.1057,0.9184,Part-1531,2,5,mevcut
