parca_no,mevcut_r,mevcut_Q,onerilen_r,onerilen_Q,optimize_maliyet,servis_seviyesi,ortalama_stok,stoksuz_gun,hedef_servis_saglandir,r_degisimi,Q_degisimi,mevcut_maliyet,maliyet_tasarrufu,tasarruf_orani
Part-1843,203,155,151,195,976.23,1.0,166.5862,0.0,True,-52,40,3564.8598,2588.63,72.62
Part-1844,128,31,49,44,2754.57,1.0,52.2642,0.0,True,-79,13,5989.0698,3234.5,54.01
Part-1845,1,2,0,1,792.48,0.8138,0.5492,21.2,False,-1,-1,809.3403,16.86,2.08
Part-1846,53,39,30,56,2251.21,0.9959,40.304,0.2,True,-23,17,2704.3725,453.16,16.76
Part-1847,251,41,75,47,603.47,1.0,65.1567,0.0,True,-176,6,1698.2127,1094.74,64.46
Part-1848,78,9,45,38,10420.52,1.0,54.6394,0.0,True,-33,29,14293.4581,3872.94,27.1
Part-1849,92,76,146,101,7293.29,1.0,166.3898,0.0,True,54,25,75140.1884,67846.9,90.29
Part-1850,711,155,934,360,191049.94,0.9963,559.5795,0.1,True,223,205,868416.188,677366.25,78.0
Part-1851,29,2,15,7,7309.52,1.0,11.9872,0.0,True,-14,5,12988.166,5678.65,43.72
Part-1852,128,108,65,133,775.96,0.9993,108.0022,0.2,True,-63,25,1205.2513,429.29,35.62
Part-1853,2220,367,3256,1937,45524.32,0.9968,2703.1311,0.2,True,1036,1570,270826.1446,225301.82,83.19
Part-1854,10,10,3,5,629.76,0.9961,3.6865,0.1,True,-7,-5,925.0451,295.29,31.92
Part-1855,121,94,60,82,781.99,1.0,72.0365,0.0,True,-61,-12,1138.2895,356.3,31.3
Part-1856,139,26,138,126,55768.1,1.0,165.9522,0.0,True,-1,100,241073.5903,185305.49,76.87
Part-1857,137,124,59,179,553.02,0.9984,111.3829,0.4,True,-78,55,735.9687,182.95,24.86
Part-1858,281,37,217,267,54896.58,1.0,243.1588,0.0,True,-64,230,307777.6797,252881.1,82.16
Part-1859,50,4,17,14,6660.84,0.9976,15.2432,0.1,True,-33,10,13968.9736,7308.13,52.32
Part-1860,227,104,254,339,17822.44,0.9929,255.0383,0.6,True,27,235,50021.2567,32198.82,64.37
Part-1861,7,2,3,4,1951.85,0.9997,3.3531,0.1,True,-4,2,3625.4106,1673.56,46.16
Part-1862,162,27,104,88,29672.07,0.9988,93.6537,0.1,True,-58,61,43572.9059,13900.84,31.9
Part-1863,667,109,850,357,189066.72,1.0,655.3816,0.0,True,183,248,1276566.7028,1087499.98,85.19
Part-1864,60,32,24,39,908.06,1.0,31.5779,0.0,True,-36,7,1520.6563,612.6,40.29
Part-1865,518,177,583,204,2594.04,0.9994,476.6462,0.1,True,65,27,4596.6858,2002.65,43.57
Part-1866,13,9,6,8,557.53,0.9902,5.9235,0.7,True,-7,-1,792.9509,235.42,29.69
Part-1867,4758,128,5555,1556,4456207.96,0.9895,3330.1373,0.8,True,797,1428,22312096.0243,17855888.06,80.03
Part-1868,21,9,4,10,171.47,0.9996,6.6016,0.1,True,-17,1,443.1092,271.64,61.3
Part-1869,475,187,364,409,1606.67,0.9997,410.0456,0.2,True,-111,222,1763.2666,156.6,8.88
Part-1870,893,94,866,654,17681.86,1.0,784.9374,0.0,True,-27,560,78023.1955,60341.34,77.34
Part-1871,357,230,231,230,7693.48,1.0,283.6439,0.0,True,-126,0,10860.8578,3167.38,29.16
Part-1872,853,277,1049,374,7860.07,0.9997,629.2323,0.2,True,196,97,30002.3745,22142.3,73.8
Part-1873,76,5,89,52,55307.5,0.9951,66.4902,0.1,True,13,47,235399.8858,180092.39,76.5
Part-1874,303,62,165,214,17774.65,0.9926,163.4341,0.8,True,-138,152,22627.2553,4852.61,21.45
Part-1875,154,68,77,146,2773.34,1.0,110.9723,0.0,True,-77,78,3856.0734,1082.73,28.08
Part-1876,134,24,55,34,1326.19,1.0,48.0219,0.0,True,-79,10,2894.1067,1567.92,54.18
Part-1877,1069,259,1601,674,39803.5,1.0,1116.1181,0.0,True,532,415,338753.7731,298950.27,88.25
Part-1878,148,15,100,124,29202.49,1.0,110.915,0.0,True,-48,109,163157.609,133955.12,82.1
Part-1879,129,8,41,32,23083.23,1.0,36.9212,0.0,True,-88,24,57677.1459,34593.92,59.98
Part-1880,24,5,5,14,3548.11,0.9984,8.7198,0.3,True,-19,9,7903.7777,4355.67,55.11
Part-1881,648,58,353,339,12911.88,1.0,368.0048,0.0,True,-295,281,17259.113,4347.23,25.19
Part-1882,189,595,161,399,507.74,1.0,279.9745,0.0,True,-28,-196,586.4148,78.67,13.42
Part-1883,5,10,1,6,157.41,0.9932,4.1534,0.6,True,-4,-4,190.7618,33.35,17.48
Part-1884,350,22,313,196,367278.04,0.9888,237.9802,0.8,True,-37,174,670809.9183,303531.88,45.25
Part-1885,548,233,665,280,39845.73,0.9935,368.5967,0.5,True,117,47,133700.757,93855.03,70.2
Part-1886,1179,79,482,264,12618.41,0.9948,378.4585,0.1,True,-697,185,23151.0799,10532.67,45.5
Part-1887,119,9,116,145,126791.61,0.9916,111.7556,0.7,True,-3,136,275898.9644,149107.35,54.04
Part-1888,157,33,82,38,7721.96,1.0,66.2723,0.0,True,-75,5,13561.6137,5839.65,43.06
Part-1889,1144,336,1159,775,6621.92,1.0,864.9055,0.0,True,15,439,6464.365,-157.56,-2.44
Part-1890,96,51,46,188,5351.86,0.9999,121.7307,0.2,True,-50,137,4986.0793,-365.78,-7.34
Part-1891,115,100,23,64,223.64,0.9997,42.8013,0.2,True,-92,-36,493.7909,270.15,54.71
Part-1892,370,47,282,105,9335.46,0.994,207.8803,0.5,True,-88,58,11192.898,1857.44,16.59
Part-1893,81,35,60,52,2865.41,0.9972,53.9173,0.1,True,-21,17,4495.8276,1630.42,36.27
Part-1894,239,14,201,43,86451.23,0.9961,138.9938,0.1,True,-38,29,91914.8319,5463.6,5.94
Part-1895,326,47,268,349,12021.56,0.9968,278.6096,0.1,True,-58,302,25228.0253,13206.47,52.35
Part-1896,563,186,573,548,10733.33,0.9934,495.9238,0.2,True,10,362,23661.6739,12928.34,54.64
Part-1897,541,176,172,216,982.29,1.0,190.326,0.0,True,-369,40,2379.5262,1397.24,58.72
Part-1898,577,32,415,340,119766.72,0.9993,366.9287,0.1,True,-162,308,146447.2283,26680.51,18.22
Part-1899,199,55,100,88,3496.91,1.0,104.5417,0.0,True,-99,33,6135.5076,2638.6,43.01
Part-1900,848,38,742,223,218508.23,0.9877,452.189,1.3,True,-106,185,296262.944,77754.71,26.25
Part-1901,567,50,799,279,260541.61,0.9998,667.8017,0.2,True,232,229,1583215.1851,1322673.58,83.54
Part-1902,102,43,32,67,1317.33,0.9998,54.6782,0.1,True,-70,24,2540.1065,1222.78,48.14
Part-1903,14,3,4,4,3136.44,1.0,3.9665,0.0,True,-10,1,8828.9635,5692.52,64.48
Part-1904,164,125,130,166,7167.94,0.9919,127.7709,0.7,True,-34,41,8108.0424,940.1,11.59
Part-1905,184,10,104,20,34649.5,1.0,75.046,0.0,True,-80,10,60056.4069,25406.91,42.31
Part-1906,398,117,399,307,6425.72,0.999,334.2361,0.1,True,1,190,15793.7294,9368.01,59.31
Part-1907,1,8,0,2,329.81,0.8205,1.3261,20.0,False,-1,-6,361.0304,31.22,8.65
Part-1908,59,207,48,123,1308.31,1.0,83.6318,0.0,True,-11,-84,1529.5162,221.21,14.46
Part-1909,126,32,109,74,4930.54,1.0,98.3993,0.0,True,-17,42,5498.3795,567.84,10.33
Part-1910,52,47,17,28,411.59,0.9961,20.7892,0.1,True,-35,-19,577.952,166.36,28.78
Part-1911,19,24,14,29,322.15,1.0,24.5069,0.0,True,-5,5,357.5352,35.39,9.9
Part-1912,592,50,690,206,28812.72,0.9986,456.1222,0.2,True,98,156,96536.1852,67723.47,70.15
Part-1913,225,110,223,267,7641.69,0.9952,215.1641,0.1,True,-2,157,17639.0163,9997.33,56.68
Part-1914,103,42,89,78,9720.11,0.9931,79.6518,0.6,True,-14,36,10680.3312,960.22,8.99
Part-1915,63,14,18,17,786.74,1.0,18.6955,0.0,True,-45,3,2119.9066,1333.17,62.89
Part-1916,2,1,0,2,5873.04,0.8138,1.0985,21.2,False,-2,1,6148.6762,275.64,4.48
Part-1917,43,70,20,52,576.9,1.0,39.4431,0.0,True,-23,-18,861.3099,284.41,33.02
Part-1918,1201,204,1007,439,11274.66,1.0,812.0227,0.0,True,-194,235,16132.8565,4858.2,30.11
Part-1919,1921,137,896,783,40010.69,0.997,800.6752,0.1,True,-1025,646,60517.5024,20506.81,33.89
Part-1920,138,32,51,63,3523.6,0.9933,48.6899,0.8,True,-87,31,5943.0341,2419.43,40.71
Part-1921,231,86,135,94,2219.18,1.0,122.7158,0.0,True,-96,8,3513.0532,1293.87,36.83
Part-1922,130,18,140,99,21845.82,1.0,127.3328,0.0,True,10,81,64799.4558,42953.64,66.29
Part-1923,301,61,103,75,1560.46,0.9993,91.7038,0.2,True,-198,14,3542.5962,1982.14,55.95
Part-1924,191,58,158,128,4826.86,1.0,155.385,0.0,True,-33,70,8620.1185,3793.26,44.0
Part-1925,203,52,142,137,6126.44,0.9999,148.3256,0.3,True,-61,85,7255.5713,1129.13,15.56
Part-1926,1017,121,979,300,21357.67,1.0,649.7452,0.0,True,-38,179,58031.1889,36673.52,63.2
Part-1927,9,6,4,10,509.56,1.0,7.2804,0.0,True,-5,4,759.8346,250.27,32.94
Part-1928,171,48,137,152,5750.01,0.996,131.4607,0.1,True,-34,104,6208.4124,458.4,7.38
Part-1929,130,42,60,112,4054.28,1.0,84.2479,0.0,True,-70,70,6217.1709,2162.89,34.79
Part-1930,43,120,49,106,1197.52,1.0,82.763,0.0,True,6,-14,2332.4107,1134.89,48.66
Part-1931,92,4,26,15,15210.44,0.9924,20.3097,0.7,True,-66,11,33185.8085,17975.37,54.17
Part-1932,465,148,595,341,10863.15,1.0,474.8612,0.0,True,130,193,44880.9913,34017.84,75.8
Part-1933,67,39,30,42,660.52,0.9999,34.2754,0.2,True,-37,3,1138.3914,477.87,41.98
Part-1934,88,47,25,60,845.16,0.9999,42.6086,0.2,True,-63,13,1729.7123,884.55,51.14
Part-1935,12,8,4,5,263.03,1.0,4.5861,0.0,True,-8,-3,459.0601,196.03,42.7
Part-1936,51,38,34,44,2272.48,0.9929,34.0285,0.7,True,-17,6,2793.6181,521.14,18.65
Part-1937,284,122,285,273,10382.17,1.0,297.3046,0.0,True,1,151,13484.5487,3102.38,23.01
Part-1938,295,31,209,192,108722.88,0.9962,186.0768,0.1,True,-86,161,196276.8497,87553.97,44.61
Part-1939,77,16,21,18,4766.09,0.9977,18.8061,0.1,True,-56,2,12728.5758,7962.49,62.56
Part-1940,769,169,682,913,9366.68,0.997,728.7313,0.1,True,-87,744,27444.2458,18077.57,65.87
Part-1941,252,44,262,92,8896.04,0.9989,213.044,0.1,True,10,48,11987.9171,3091.88,25.79
Part-1942,12,2,4,4,1169.21,1.0,3.9665,0.0,True,-8,2,2858.3592,1689.15,59.1
Part-1943,113,6,60,16,27684.95,0.9933,41.9802,1.0,True,-53,10,40705.4951,13020.55,31.99
Part-1944,641,58,554,428,26570.89,0.9992,487.1602,0.1,True,-87,370,59407.597,32836.71,55.27
Part-1945,620,164,644,218,14282.19,0.9999,471.8511,0.1,True,24,54,21421.6161,7139.43,33.33
Part-1946,1438,246,1837,468,35331.1,1.0,1226.7911,0.0,True,399,222,154375.2155,119044.12,77.11
Part-1947,106,76,43,89,1615.88,0.9999,62.744,0.1,True,-63,13,2689.6289,1073.75,39.92
Part-1948,112,42,118,61,3460.95,1.0,103.9568,0.0,True,6,19,6296.4404,2835.49,45.03
Part-1949,358,17,412,106,266204.34,0.9948,249.4924,0.3,True,54,89,613495.8026,347291.46,56.61
Part-1950,34,22,22,25,701.11,0.9982,21.6249,0.1,True,-12,3,945.7229,244.61,25.86
Part-1951,117,236,52,146,432.33,1.0,104.0999,0.0,True,-65,-90,486.3649,54.03,11.11
Part-1952,27,79,27,60,717.78,1.0,42.3664,0.0,True,0,-19,876.993,159.21,18.15
Part-1953,25,25,14,29,365.82,1.0,22.1872,0.0,True,-11,4,501.4803,135.66,27.05
Part-1954,141,24,50,65,1755.73,0.9948,51.1747,0.1,True,-91,41,3385.6361,1629.91,48.14
Part-1955,92,7,48,41,23232.46,0.9982,42.471,0.1,True,-44,34,31914.5806,8682.12,27.2
Part-1956,262,173,244,341,7573.1,0.9931,255.8605,0.6,True,-18,168,17359.4797,9786.38,56.37
Part-1957,37,8,31,24,12406.16,0.9999,27.9527,0.2,True,-6,16,25932.0155,13525.86,52.16
Part-1958,1,3,0,2,549.27,0.8205,1.2114,20.0,False,-1,-1,586.904,37.63,6.41
Part-1959,128,66,109,193,4801.28,1.0,148.9555,0.0,True,-19,127,10030.9196,5229.64,52.14
Part-1960,285,22,87,93,19597.7,1.0,94.4742,0.0,True,-198,71,48358.2972,28760.6,59.47
Part-1961,60,50,13,38,637.66,0.9894,23.1154,1.6,True,-47,-12,1077.1534,439.49,40.8
Part-1962,664,37,766,228,228986.42,0.9982,500.6955,0.2,True,102,191,1205576.1328,976589.71,81.01
Part-1963,48,128,52,147,552.74,1.0,93.6936,0.0,True,4,19,694.5762,141.84,20.42
Part-1964,197,45,84,62,1155.71,1.0,73.9764,0.0,True,-113,17,2358.6235,1202.91,51.0
Part-1965,15,13,9,10,808.19,1.0,9.7298,0.0,True,-6,-3,1016.6747,208.48,20.51
Part-1966,80,11,61,48,25649.48,0.9988,53.8789,0.1,True,-19,37,36558.7628,10909.28,29.84
Part-1967,82,25,42,43,12722.34,1.0,45.4761,0.0,True,-40,18,20840.0434,8117.7,38.95
Part-1968,327,54,102,78,1969.62,1.0,91.3619,0.0,True,-225,24,5323.373,3353.75,63.0
Part-1969,1284,178,1507,393,29078.11,0.9997,992.2095,0.2,True,223,215,72151.6075,43073.5,59.7
Part-1970,47,19,19,25,1089.27,1.0,23.3179,0.0,True,-28,6,1940.5052,851.24,43.87
Part-1971,4,1,2,1,1340.05,1.0,1.8862,0.0,True,-2,0,2365.7119,1025.66,43.36
Part-1972,168,35,157,69,3870.54,1.0,127.433,0.0,True,-11,34,5451.1354,1580.6,29.0
Part-1973,442,129,422,133,19260.31,0.9874,234.8194,1.0,True,-20,4,19531.0352,270.73,1.39
Part-1974,1,2,0,1,123.08,0.9331,0.6316,7.7,False,-1,-1,133.0174,9.94,7.47
Part-1975,42,13,15,14,667.01,1.0,14.5227,0.0,True,-27,1,1515.6838,848.67,55.99
Part-1976,23,4,9,7,5002.39,1.0,10.7816,0.0,True,-14,3,10597.1307,5594.74,52.79
Part-1977,400,125,250,195,8575.19,1.0,223.4779,0.0,True,-150,70,12278.4842,3703.29,30.16
Part-1978,3,7,1,5,265.68,0.9997,3.6943,0.1,True,-2,-2,292.9788,27.3,9.32
Part-1979,53,18,34,24,1607.22,1.0,31.0717,0.0,True,-19,6,2239.6563,632.44,28.24
Part-1980,69,125,48,119,239.67,1.0,89.5663,0.0,True,-21,-6,294.5629,54.89,18.63
Part-1981,10,12,2,5,252.37,0.9936,3.5348,0.7,True,-8,-7,369.099,116.73,31.63
Part-1982,106,11,46,35,5310.67,1.0,40.5166,0.0,True,-60,24,10606.7423,5296.07,49.93
Part-1983,1328,20,548,226,422071.13,0.9945,404.5629,0.1,True,-780,206,483947.0353,61875.91,12.79
Part-1984,580,202,359,314,2925.59,0.9978,318.3311,0.1,True,-221,112,4097.9536,1172.36,28.61
Part-1985,342,76,401,249,14172.69,0.9907,304.1336,0.7,True,59,173,53138.4968,38965.81,73.33
Part-1986,551,71,391,324,8785.44,0.9992,346.1522,0.1,True,-160,253,10840.5115,2055.07,18.96
Part-1987,224,14,208,163,80598.35,1.0,187.7778,0.0,True,-16,149,247676.0814,167077.73,67.46
Part-1988,4920,396,5649,1859,85825.1,1.0,3505.3041,0.0,True,729,1463,299331.3753,213506.28,71.33
Part-1989,2264,313,1635,1799,31488.65,1.0,1794.9269,0.0,True,-629,1486,97734.4935,66245.84,67.78
Part-1990,388,61,367,137,9952.06,1.0,239.0542,0.0,True,-21,76,12012.1078,2060.05,17.15
Part-1991,37,6,10,11,2033.15,1.0,10.616,0.0,True,-27,5,5903.042,3869.89,65.56
Part-1992,3,4,1,2,207.2,1.0,1.7018,0.0,True,-2,-2,277.7607,70.56,25.4
Part-1993,403,13,445,135,173597.2,1.0,289.9768,0.0,True,42,122,1168771.2124,995174.01,85.15
Part-1994,359,152,247,327,2269.27,0.9941,253.4604,0.1,True,-112,175,3219.1365,949.87,29.51
Part-1996,117,145,92,176,390.45,1.0,138.2582,0.0,True,-25,31,477.7687,87.32,18.28
Part-1997,107,119,119,124,2387.91,1.0,128.7778,0.0,True,12,5,6951.9893,4564.08,65.65
Part-1998,17,14,4,10,274.19,1.0,6.7723,0.0,True,-13,-4,557.6369,283.45,50.83
Part-1999,212,86,268,288,9093.31,1.0,335.1759,0.0,True,56,202,143491.2256,134397.92,93.66
Part-2000,21,36,11,29,349.31,0.9996,20.2013,0.1,True,-10,-7,398.5204,49.21,12.35
Part-2001,7,7,2,5,338.71,1.0,3.6402,0.0,True,-5,-2,503.8449,165.13,32.77
Part-2002,21,8,13,19,3179.83,1.0,18.8335,0.0,True,-8,11,4225.8581,1046.03,24.75
Part-2003,52,14,38,56,6953.37,0.9999,53.6913,0.7,True,-14,42,10774.7834,3821.41,35.47
Part-2004,81,26,29,33,742.22,0.9997,31.5848,0.2,True,-52,7,1540.2178,798.0,51.81
Part-2005,60,20,26,25,1892.37,0.9916,22.9092,0.7,True,-34,5,2905.5377,1013.17,34.87
Part-2006,265,58,142,112,3389.83,1.0,127.2293,0.0,True,-123,54,5704.3337,2314.5,40.57
Part-2007,330,40,285,223,33882.21,1.0,253.7239,0.0,True,-45,183,85771.3792,51889.17,60.5
Part-2008,40,8,25,18,9889.46,1.0,22.4239,0.0,True,-15,10,13789.6698,3900.21,28.28
Part-2009,94,49,70,136,3791.42,1.0,116.4093,0.0,True,-24,87,13883.4031,10091.98,72.69
Part-2010,197,60,277,115,27582.0,1.0,212.5022,0.0,True,80,55,226642.2442,199060.24,87.83
Part-2011,284,87,154,148,3092.13,1.0,158.7047,0.0,True,-130,61,5048.1601,1956.03,38.75
Part-2012,33,12,12,14,862.19,1.0,13.187,0.0,True,-21,2,1807.0988,944.91,52.29
Part-2013,1,7,0,1,73.94,0.9039,0.5266,6.2,False,-1,-6,120.9771,47.04,38.88
Part-2014,28,21,14,23,725.21,1.0,18.0014,0.0,True,-14,2,985.3878,260.18,26.4
Part-2016,101,315,89,222,401.81,1.0,139.0969,0.0,True,-12,-93,450.7664,48.96,10.86
Part-2017,1037,133,654,320,17008.68,1.0,519.7041,0.0,True,-383,187,26215.1229,9206.44,35.12
Part-2018,49,3,12,16,8567.89,0.9945,12.5129,0.1,True,-37,13,19133.7058,10565.82,55.22
Part-2019,89,69,89,70,999.06,1.0,80.8626,0.0,True,0,1,1006.9741,7.91,0.79
Part-2020,786,83,1051,356,23333.62,0.9992,813.5901,0.2,True,265,273,117931.3711,94597.75,80.21
Part-2021,391,26,436,185,107099.81,1.0,295.1095,0.0,True,45,159,321305.7214,214205.91,66.67
Part-2022,1,1,0,1,906.92,0.865,0.7164,14.0,False,-1,0,1183.0629,276.14,23.34
Part-2023,26,33,7,22,258.39,0.9918,13.1904,1.5,True,-19,-11,332.2021,73.81,22.22
Part-2024,15,28,4,17,344.65,1.0,11.4395,0.0,True,-11,-11,510.8108,166.16,32.53
Part-2025,668,85,754,243,40573.74,0.9937,451.3947,0.4,True,86,158,82339.1088,41765.37,50.72
Part-2026,19,4,5,4,3433.47,1.0,5.113,0.0,True,-14,0,10836.5942,7403.12,68.32
Part-2027,38,41,16,51,352.97,1.0,35.8997,0.0,True,-22,10,496.8325,143.86,28.96
Part-2028,108,8,62,26,13416.94,0.9998,50.2806,0.1,True,-46,18,20555.5677,7138.63,34.73
Part-2029,4,4,1,4,127.52,0.9997,2.9165,0.1,True,-3,0,201.9967,74.48,36.87
Part-2030,36,22,25,28,901.0,0.9973,23.915,0.1,True,-11,6,1143.4012,242.4,21.2
Part-2031,57,97,26,79,533.22,0.9994,54.5214,0.1,True,-31,-18,693.1837,159.96,23.08
Part-2032,219,138,258,325,3347.51,0.9985,275.7613,0.1,True,39,187,10673.5166,7326.01,68.64
Part-2033,2,10,1,3,167.74,1.0,2.6503,0.0,True,-1,-7,204.1887,36.45,17.85
Part-2034,241,61,267,98,3931.74,1.0,192.773,0.0,True,26,37,5787.1268,1855.39,32.06
Part-2035,550,49,752,248,264925.78,0.9998,419.66,0.1,True,202,199,1143247.4996,878321.72,76.83
Part-2036,2,1,0,2,2445.16,0.8205,1.2114,20.0,False,-2,1,2787.2197,342.06,12.27
Part-2037,6,19,2,5,333.03,1.0,3.9028,0.0,True,-4,-14,439.3956,106.37,24.21
Part-2038,5,1,2,2,1918.02,0.9979,2.6645,0.1,True,-3,1,3348.7374,1430.72,42.72
Part-2039,67,8,86,27,48645.88,0.9954,56.2948,0.2,True,19,19,152692.7934,104046.91,68.14
Part-2040,50,21,12,30,632.34,1.0,19.6875,0.0,True,-38,9,1527.2812,894.94,58.6
Part-2041,19,37,3,14,314.96,0.9868,8.0977,2.5,True,-16,-23,294.6521,-20.31,-6.89
Part-2042,24,9,7,10,685.32,0.9989,7.9232,0.1,True,-17,1,1539.5574,854.24,55.49
Part-2043,562,66,326,149,5997.25,1.0,262.8274,0.0,True,-236,83,9973.4959,3976.25,39.87
Part-2044,0,2,0,1,180.13,0.8205,0.663,20.0,False,0,-1,195.3272,15.2,7.78
Part-2045,46,40,18,40,1909.32,1.0,28.6469,0.0,True,-28,0,3121.5753,1212.26,38.83
Part-2046,206,485,178,482,398.3,1.0,344.6582,0.0,True,-28,-3,450.0866,51.79,11.51
Part-2047,105,19,40,36,1576.27,0.9964,35.447,0.1,True,-65,17,3162.5502,1586.28,50.16
Part-2048,44,20,17,18,970.06,1.0,18.3222,0.0,True,-27,-2,1957.3586,987.3,50.44
Part-2049,124,13,67,43,14833.86,1.0,61.175,0.0,True,-57,30,22876.0231,8042.16,35.16
Part-2050,21,8,5,8,268.71,1.0,6.7219,0.0,True,-16,0,633.7795,365.07,57.6
Part-2051,314,58,117,92,4849.71,1.0,105.2506,0.0,True,-197,34,11116.0705,6266.36,56.37
Part-2052,405,100,130,94,1623.46,1.0,116.3385,0.0,True,-275,-6,3944.7248,2321.26,58.84
Part-2053,68,6,73,31,36117.87,0.9918,54.0006,0.7,True,5,25,59930.0098,23812.14,39.73
Part-2054,23,25,6,17,1119.52,0.9959,10.9835,1.2,True,-17,-8,1686.6138,567.09,33.62
Part-2055,18,15,5,13,434.71,0.9937,9.4906,1.2,True,-13,-2,675.2813,240.57,35.63
Part-2056,121,73,127,102,2589.3,1.0,100.3494,0.0,True,6,29,4110.7383,1521.44,37.01
Part-2057,2,15,0,2,184.74,0.8205,1.2114,20.0,False,-2,-13,212.8025,28.06,13.19
Part-2058,67,101,43,88,1050.36,0.9999,72.4442,0.1,True,-24,-13,1337.28,286.92,21.46
Part-2059,636,57,330,104,11282.99,1.0,310.03,0.0,True,-306,47,20416.7623,9133.77,44.74
Part-2060,142,68,131,98,4271.32,1.0,98.858,0.0,True,-11,30,4701.3667,430.05,9.15
Part-2061,37,69,35,50,1031.38,0.9989,39.8108,0.1,True,-2,-19,1360.672,329.29,24.2
Part-2062,226,60,107,78,1361.0,1.0,92.2951,0.0,True,-119,18,2549.0738,1188.07,46.61
Part-2063,17,16,5,9,539.93,0.9941,6.1693,0.1,True,-12,-7,805.7189,265.79,32.99
Part-2064,255,103,333,138,5106.32,0.9987,277.6744,0.1,True,78,35,22728.0419,17621.72,77.53
Part-2065,113,22,165,102,59166.31,1.0,176.4417,0.0,True,52,80,1714287.995,1655121.68,96.55
Part-2066,6,56,2,6,305.89,1.0,4.9592,0.0,True,-4,-50,352.0727,46.18,13.12
Part-2067,67,16,37,30,1243.84,1.0,33.4376,0.0,True,-30,14,1985.3717,741.53,37.35
Part-2068,34,16,13,17,478.71,0.9943,13.4502,0.1,True,-21,1,813.2412,334.53,41.14
Part-2069,143,96,132,102,4888.43,1.0,103.6301,0.0,True,-11,6,5217.6372,329.21,6.31
Part-2070,4,2,2,2,673.02,0.9961,1.9371,0.1,True,-2,0,1001.5611,328.54,32.8
Part-2071,33,16,19,23,1218.31,0.9945,18.8678,0.1,True,-14,7,1755.3153,537.01,30.59
Part-2072,14,7,4,6,710.55,0.9945,4.4727,0.1,True,-10,-1,1291.6213,581.07,44.99
Part-2073,7,7,2,6,135.12,1.0,4.6177,0.0,True,-5,-1,230.0062,94.89,41.26
Part-2074,231,82,271,133,11049.96,0.9923,188.1223,0.7,True,40,51,21586.8967,10536.94,48.81
Part-2075,94,30,63,59,14871.22,1.0,62.2106,0.0,True,-31,29,19996.5565,5125.34,25.63
Part-2076,80,27,56,52,1572.29,1.0,55.396,0.0,True,-24,25,2126.2308,553.94,26.05
Part-2077,1,4,0,1,211.75,0.8205,0.663,20.0,False,-1,-3,246.5778,34.83,14.13
Part-2078,1,1,0,1,4264.65,0.8138,0.5492,21.2,False,-1,0,4471.1744,206.52,4.62
Part-2079,128,200,151,268,3679.08,0.9975,203.2594,0.1,True,23,68,12263.4994,8584.42,70.0
Part-2080,34,28,12,21,1502.84,0.9976,15.5818,0.1,True,-22,-7,2188.1743,685.33,31.32
Part-2081,588,21,644,232,245745.58,1.0,425.4331,0.0,True,56,211,1838241.4551,1592495.88,86.63
Part-2082,37,26,19,21,1389.35,1.0,20.2837,0.0,True,-18,-5,2264.9337,875.58,38.66
Part-2083,5,8,2,4,368.64,1.0,3.841,0.0,True,-3,-4,461.7628,93.12,20.17
Part-2084,56,24,11,24,935.56,0.9996,19.2881,0.2,True,-45,0,2283.9943,1348.43,59.04
Part-2085,195,16,144,243,84442.48,1.0,221.5206,0.0,True,-51,227,1042241.0214,957798.54,91.9
Part-2086,30,14,13,18,780.56,0.9929,13.4553,0.7,True,-17,4,1192.3875,411.83,34.54
Part-2087,103,191,43,104,257.24,1.0,72.1238,0.0,True,-60,-87,343.5181,86.28,25.12
Part-2088,1,1,0,1,5276.45,0.8138,0.5492,21.2,False,-1,0,5618.3345,341.88,6.09
Part-2089,8,5,3,5,2169.17,1.0,4.6402,0.0,True,-5,0,3853.7061,1684.54,43.71
Part-2090,10,11,3,10,355.76,1.0,6.8249,0.0,True,-7,-1,631.9837,276.22,43.71
Part-2091,0,1,0,1,180.37,0.808,0.5284,10.2,False,0,0,180.3685,-0.0,-0.0
Part-2092,10,2,4,2,998.71,1.0,4.0065,0.0,True,-6,0,2144.5093,1145.8,53.43
Part-2093,78,180,57,172,1504.62,0.9997,114.1154,0.2,True,-21,-8,1654.5157,149.9,9.06
Part-2094,10,16,1,6,211.01,0.9584,3.4174,3.9,True,-9,-10,218.3671,7.36,3.37
Part-2095,218,155,127,101,1519.62,1.0,114.4388,0.0,True,-91,-54,2076.5688,556.95,26.82
Part-2096,2,2,1,2,454.12,1.0,2.0418,0.0,True,-1,0,636.3988,182.28,28.64
Part-2097,7,19,1,6,354.95,0.9909,3.9948,0.7,True,-6,-13,439.6136,84.66,19.26
Part-2098,676,22,265,451,191039.88,1.0,403.7529,0.0,True,-411,429,453381.971,262342.09,57.86
Part-2099,719,176,632,541,7814.94,1.0,549.2787,0.0,True,-87,365,28388.9473,20574.01,72.47
Part-2100,0,1,0,1,469.33,0.808,0.5284,10.2,False,0,0,469.3255,-0.0,-0.0
Part-2101,9,3,3,4,1234.87,0.9997,3.3531,0.1,True,-6,1,2692.875,1458.0,54.14
Part-2102,0,1,0,1,286.22,0.808,0.5284,10.2,False,0,0,286.2194,-0.0,-0.0
